asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,decode time,size data decoded,process time,size data processed,encode time,size data encoded,send time,size data sent,offset sent
2023/10/03 05:14:09.781,MyFrameProducerSc2_4,None,input,60,-1,-1,0.03,33.99,921.761,1.0,922.246,17.13,921.761,0.01,921.761,40.4,921.761,29079
2023/10/03 05:14:09.807,MyFrameProducerSc2_4,None,input,61,-1,-1,0.02,34.33,921.761,0.8,922.246,6.52,921.761,0.01,921.761,51.96,921.761,29080
2023/10/03 05:14:09.823,MyFrameProducerSc2_4,None,input,62,-1,-1,0.02,30.06,921.761,0.95,922.246,12.84,921.761,0.01,921.761,30.36,921.761,29081
2023/10/03 05:14:09.838,MyFrameProducerSc2_4,None,input,63,-1,-1,0.03,23.7,921.761,0.75,922.246,2.43,921.761,0.01,921.761,32.31,921.761,29082
2023/10/03 05:14:09.850,MyFrameProducerSc2_4,None,input,64,-1,-1,0.9,35.64,921.761,1.05,922.246,12.39,921.761,0.01,921.761,15.53,921.761,29083
2023/10/03 05:14:09.873,MyFrameProducerSc2_4,None,input,65,-1,-1,7.86,26.97,921.761,1.38,922.246,8.1,921.761,0.01,921.761,11.45,921.761,29084
2023/10/03 05:14:09.894,MyFrameProducerSc2_4,None,input,66,-1,-1,4.29,16.59,921.761,0.98,922.246,10.11,921.761,0.01,921.761,14.0,921.761,29085
2023/10/03 05:14:09.913,MyFrameProducerSc2_4,None,input,67,-1,-1,4.52,21.79,921.761,0.7,922.246,11.61,921.761,0.01,921.761,12.97,921.761,29086
2023/10/03 05:14:09.941,MyFrameProducerSc2_4,None,input,68,-1,-1,6.28,24.01,921.761,0.59,922.246,4.87,921.761,0.01,921.761,22.99,921.761,29087
2023/10/03 05:14:09.977,MyFrameProducerSc2_4,None,input,69,-1,-1,8.6,17.72,921.761,0.96,922.246,8.91,921.761,0.0,921.761,33.4,921.761,29088
2023/10/03 05:14:09.991,MyFrameProducerSc2_4,None,input,70,-1,-1,0.61,17.88,921.761,12.9,922.246,4.73,921.761,0.01,921.761,24.15,921.761,29089
2023/10/03 05:14:10.014,MyFrameProducerSc2_4,None,input,71,-1,-1,0.02,19.52,921.761,0.67,922.246,1.05,921.761,0.01,921.761,36.33,921.761,29090
2023/10/03 05:14:10.041,MyFrameProducerSc2_4,None,input,72,-1,-1,11.65,29.88,921.761,2.39,922.246,9.44,921.761,0.01,921.761,21.32,921.761,29091
2023/10/03 05:14:10.073,MyFrameProducerSc2_4,None,input,73,-1,-1,13.33,28.08,921.761,0.68,922.246,9.71,921.761,0.01,921.761,26.09,921.761,29092
2023/10/03 05:14:10.094,MyFrameProducerSc2_4,None,input,74,-1,-1,0.67,22.54,921.761,3.64,922.246,5.28,921.761,0.01,921.761,28.72,921.761,29093
2023/10/03 05:14:10.121,MyFrameProducerSc2_4,None,input,75,-1,-1,0.92,17.73,921.761,0.74,922.246,11.79,921.761,0.01,921.761,37.06,921.761,29094
2023/10/03 05:14:10.142,MyFrameProducerSc2_4,None,input,76,-1,-1,0.58,18.02,921.761,4.07,922.246,4.25,921.761,0.0,921.761,44.71,921.761,29095
2023/10/03 05:14:10.183,MyFrameProducerSc2_4,None,input,77,-1,-1,13.15,16.83,921.761,0.89,922.246,2.95,921.761,0.01,921.761,64.01,921.761,29096
2023/10/03 05:14:10.212,MyFrameProducerSc2_4,None,input,78,-1,-1,0.05,12.03,921.761,0.72,922.246,4.83,921.761,0.01,921.761,70.97,921.761,29097
2023/10/03 05:14:10.238,MyFrameProducerSc2_4,None,input,79,-1,-1,0.05,27.22,921.761,0.67,922.246,9.78,921.761,0.01,921.761,65.27,921.761,29098
2023/10/03 05:14:10.253,MyFrameProducerSc2_4,None,input,80,-1,-1,0.02,8.72,921.761,2.49,922.246,2.16,921.761,0.01,921.761,55.21,921.761,29099
2023/10/03 05:14:10.271,MyFrameProducerSc2_4,None,input,81,-1,-1,0.03,16.76,921.761,0.46,922.246,1.36,921.761,0.71,921.761,38.1,921.761,29100
2023/10/03 05:14:10.303,MyFrameProducerSc2_4,None,input,82,-1,-1,0.03,16.16,921.761,0.8,922.246,7.16,921.761,0.81,921.761,39.51,921.761,29101
2023/10/03 05:14:10.313,MyFrameProducerSc2_4,None,input,83,-1,-1,9.15,45.68,921.761,18.52,922.246,4.48,921.761,0.01,921.761,7.75,921.761,29102
2023/10/03 05:14:10.374,MyFrameProducerSc2_4,None,input,84,-1,-1,19.68,46.31,921.761,0.61,922.246,2.25,921.761,0.01,921.761,33.63,921.761,29103
2023/10/03 05:14:10.389,MyFrameProducerSc2_4,None,input,85,-1,-1,0.02,14.38,921.761,0.6,922.246,1.18,921.761,0.01,921.761,32.86,921.761,29104
2023/10/03 05:14:10.404,MyFrameProducerSc2_4,None,input,86,-1,-1,6.84,18.09,921.761,1.74,922.246,2.27,921.761,0.01,921.761,31.52,921.761,29105
